"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/American+Way/data=!4m7!3m6!1s0x95bcb772ea8b1483:0xc5e4489515cb3fc5!8m2!3d-34.581874!4d-58.5421742!16s%2Fg%2F11k3w6bx_z!19sChIJgxSL6nK3vJURxT_LFZVI5MU?authuser=1&hl=es&rclk=1","American Way","5,0","(38)","","","Hamburguesa","·","","Belgrano 4398","","Cerrado","· Abre a las 8 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzVye7XSOeTL23gSynU5bprfFWy35XygTAyFg0rh0dcMDanGTeXtxOX0P1kywh-KcU4rEftlNDW9B4lGHx32TUHMfWZgtq1MwwrxEyc_H1-slWR983cIqzKk4isXRrQZlw2_ssj=w80-h119-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""las papas son buenisimas y las","","","","hamburguesas","tienen un sabor espectacular."""
"https://www.google.com/maps/place/Soma+burger+company/data=!4m7!3m6!1s0x95bcb7731c0e56c7:0x4328dee1450ba6a1!8m2!3d-34.5724748!4d-58.4956487!16s%2Fg%2F11lkvjbmd2!19sChIJx1YOHHO3vJURoaYLReHeKEM?authuser=1&hl=es&rclk=1","Soma burger company","4,5","(981)","·","ARS 10-20 K","Hamburguesa","·","","Av. Congreso 5571","","Abierto","· Cierra a las 12 a.m.","https://lh3.googleusercontent.com/p/AF1QipOpIiWrBfO-WOr2dwaSRAerAnY2NU5KBOVIxMmr=w135-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy buen ambientado, las","https://www.google.com/viewer/chooseprovider?mid=/g/11lkvjbmd2&g2lbs=AIBNGdXwSDGCM5ndbn8mPTrPaU27Zxhgx2blQ4nIe2Gdy-LzfJJc0GRHnXrHiGdO__FeMAPCJ3sRGDjk16fPnl1gDgSM5a-kJMWMktq9sZvKSw0vPei6w4A%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DDZtaZHDGdnC0PEPlcPQ0Ag&ei=DDZtaZHDGdnC0PEPlcPQ0Ag&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas","son enormes, 100% recomendables."""
"https://www.google.com/maps/place/Burgafast/data=!4m7!3m6!1s0x95bcb73f18d1e633:0x17ae1346eedb053d!8m2!3d-34.5501955!4d-58.4727706!16s%2Fg%2F11qr251cq2!19sChIJM-bRGD-3vJURPQXb7kYTrhc?authuser=1&hl=es&rclk=1","Burgafast","4,6","(107)","","","Hamburguesa","·","","Jaramillo 2822","","Cerrado","· Abre a las 7:30 p.m. del mar","https://lh3.googleusercontent.com/p/AF1QipPesZcfpvoRLNO8YQbsXuAzpIweGXVAEZgfiv6L=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelentes","https://www.google.com/viewer/chooseprovider?mid=/g/11qr251cq2&g2lbs=AIBNGdXzFHAMfhrOZ8E8bc7ebxDc6CN7P9FleG5Z7o0jsZ2lEnYGMAB-o4AYFH7S-TbWySGLPYLcJIbYJJf2xneTwr3NjEnxeizMc5CT0HDp6LmDExug5No%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DDZtaZHDGdnC0PEPlcPQ0Ag&ei=DDZtaZHDGdnC0PEPlcPQ0Ag&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas",", entrega súper rápida y ellos muy amables!"""
"https://www.google.com/maps/place/Carne+DOT/data=!4m7!3m6!1s0x95bcb70016523b99:0xa2fcb74bc04e8709!8m2!3d-34.5464842!4d-58.4878536!16s%2Fg%2F11y6z0w3jr!19sChIJmTtSFgC3vJURCYdOwEu3_KI?authuser=1&hl=es&rclk=1","Carne DOT","4,3","(476)","·","ARS 20-30 K","Hamburguesa","·","","Vedia 3600","","","","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymy_xe9aNPwQYBCSgKWWTLfmSpUU0ju02tpIQ9K1aPTmWIvD53zCUstKAA9sOCYn-m-wje_8kW7-AHamlqTyiQITiSNsRS2YpqUCDtqLsWuUTvhvRcre9pxIY99vC1KhPb44-0=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tienen épicas burgers vegetarianas y anto es lo más""","https://www.google.com/viewer/chooseprovider?mid=/g/11y6z0w3jr&g2lbs=AIBNGdU5xaPcqqt0LQVMjEfC036CE1i-kxgnCRcfHAMgtCtgXf3f-PCrjvvelQKcmF0DefCk_hknKWCS9kc4nmMcSALYjpCpRdaRMWRlJLjCAkTKq_oK1lI%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DDZtaZHDGdnC0PEPlcPQ0Ag&ei=DDZtaZHDGdnC0PEPlcPQ0Ag&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","",""
"https://www.google.com/maps/place/Krusty+burguer/data=!4m7!3m6!1s0x95bcb72f90484335:0x214eb8156320ea56!8m2!3d-34.548609!4d-58.5215342!16s%2Fg%2F11tgg8d03p!19sChIJNUNIkC-3vJURVuogYxW4TiE?authuser=1&hl=es&rclk=1","Krusty burguer","5,0","(1)","","","Hamburguesa","·","","Los Pozos 4950","","Cerrado","· Abre a las 8 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzqoMGmhp9J2AwW7egBMhxXRpBj7ejDqZm5cB18RAdw1K47sv2a43QKXu25fw34oAdVNOm-itjq5PTlhExWZNrosTK5X-FxcN9DtkPFyHzyBtgyC80_bgFT7Wvo9xhXQGeIFMaIaw=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""¡Altamente recomendable para quienes valoran la comida bien hecha!""","","","","",""
"https://www.google.com/maps/place/Dogtown+Burgers+Ballester/data=!4m7!3m6!1s0x95bcb9146390c6d9:0xdf319eb6acf89038!8m2!3d-34.5506803!4d-58.5546968!16s%2Fg%2F11w7mj9z22!19sChIJ2caQYxS5vJUROJD4rLaeMd8?authuser=1&hl=es&rclk=1","Dogtown Burgers Ballester","5,0","(196)","·","ARS 10-20 K","Hamburguesa","·","","Independencia 4754","","Cerrado","· Abre a las 7 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxtoJuECXnlTkXfb3obf26Y0kzIGRcthXS8rzjwkH8Y6dKqI0WjUJd5jWieBqAE55PN4CWhc5tOo3mU8cjW6f9BhuNL7ac-HzdENoZkqR3OSlptlgKuhlIfJbwTptUXx_yny7Mm-YeeBMwt=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lugar muy tranquilo, ricas","https://www.google.com/viewer/chooseprovider?mid=/g/11w7mj9z22&g2lbs=AIBNGdWh88UZq1TST-4zisiygko66K2siMeG5jOP0luUcCaBoLAdLOSP4flzOzo8C2VRuhRCQkKDSFpUrhLi0xO3CJzQqvIoyQ26dXK6bFi-z4705I3S_dA%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DDZtaZHDGdnC0PEPlcPQ0Ag&ei=DDZtaZHDGdnC0PEPlcPQ0Ag&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas",", porciones de fritas abundantes."""
"https://www.google.com/maps/place/LOBO+BLANCO+-+VILLA+URQUIZA/data=!4m7!3m6!1s0x95bcb7313874b9c3:0x48f1f6a03ef4d78b!8m2!3d-34.5722087!4d-58.4831841!16s%2Fg%2F11tms5x_b3!19sChIJw7l0ODG3vJURi9f0PqD28Ug?authuser=1&hl=es&rclk=1","LOBO BLANCO - VILLA URQUIZA","4,5","(221)","·","ARS 10-20 K","Hamburguesa","·","","·","Av. Monroe 4827 1431CAI","Cerrado","· Abre a las 5:30 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwr-Xx79XeH4YiXbwrtUXGBTH2bz8YE3UKwi5FDZ2xEmOx3ESdm_D-_LxkWXt9jPIy3YdWGd5GwdTkezw9H16cPFHoSz7SfWno_kEMWFdIgdI9gnEJYqr3xFG1kJp15h-GdQGk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy ricas","https://www.google.com/viewer/chooseprovider?mid=/g/11tms5x_b3&g2lbs=AIBNGdUKquWBqcRkLg861U4tQnuiw6Ox4Z6mmjC3KSnTk7_o33FSLZx6Q5VaZzwzUYiRmsgadho7lod-_tILEwKz7HttkaTJS_fJQrAadYXkQTTa2HfXrLE%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DDZtaZHDGdnC0PEPlcPQ0Ag&ei=DDZtaZHDGdnC0PEPlcPQ0Ag&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas","y muy llenadoras (pedimos una triple cada uno)."""
"https://www.google.com/maps/place/Almaqueen/data=!4m7!3m6!1s0x95bcb7d3c9abdcfb:0x2df85f742cf09549!8m2!3d-34.5498118!4d-58.5387211!16s%2Fg%2F11lj9_qlms!19sChIJ-9yrydO3vJURSZXwLHRf-C0?authuser=1&hl=es&rclk=1","Almaqueen","4,7","(11)","","","Hamburguesa","·","","Joaquín V. González","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M14N3_iRrhHMa4A_iMoFBQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=81.134575&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente lugar""","","","","",""
"https://www.google.com/maps/place/Vabruca/data=!4m7!3m6!1s0x95bcb7853ee40b29:0x98394c1d362e76cb!8m2!3d-34.5884414!4d-58.5419391!16s%2Fg%2F11pzwvcxbx!19sChIJKQvkPoW3vJURy3YuNh1MOZg?authuser=1&hl=es&rclk=1","Vabruca","4,6","(248)","·","$$","Hamburguesa","·","","·","Perdriel 4895","Cerrado","· Abre a las 7 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5YHTs8TAzpA-mEPeAq1Id6iL5TCO6t1FXtl8UsGjQsnxniT_XGUfGIOpx8XJXf3OTWgL3B12NqnZ03qTfDKsQ9ex-Y3YeQj_aTx7yFJ2irtpYfTvx7kdWSZ_HV11GwgCncZJz=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Exelente atención,","https://www.google.com/viewer/chooseprovider?mid=/g/11pzwvcxbx&g2lbs=AIBNGdXOxBpH29CdHVls7VYjagx2G0LSwjn97PSJ4yvcx0uo2pAwYPhjU1Q9qZStI5M_2yes2YkYde1H48IoohVTsYvbk9K258ugaHl2FKs8QEjtki9Sn64%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DDZtaZHDGdnC0PEPlcPQ0Ag&ei=DDZtaZHDGdnC0PEPlcPQ0Ag&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas","muy ricas , super recomendable."""
"https://www.google.com/maps/place/El+Parce+Burger+Villa+Ballester/data=!4m7!3m6!1s0x95bcba0092433e23:0xe04dfcd8a4ea0b60!8m2!3d-34.5444293!4d-58.5556121!16s%2Fg%2F11f55p2kfh!19sChIJIz5DkgC6vJURYAvqpNj8TeA?authuser=1&hl=es&rclk=1","El Parce Burger Villa Ballester","4,4","(2164)","·","ARS 10-20 K","Restaurante","·","","Lamadrid 2419","Abierto","· Cierra a la 1 a.m.","","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxyDR0UxJ3Q35DVmY7lXFWA0IVtbJ0XkkHmhWAIfuw3KGFY0bLyOA5kCEQ0JFdR90jS-Wc1x8zemIPQdapTxzIJh8XQTU_YIPdjUopL3Ak8t7cX9bBbQlyJYDeK5gXmhXHxBoU=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Fabulosas","https://www.google.com/viewer/chooseprovider?mid=/g/11f55p2kfh&g2lbs=AIBNGdWfh--N6CBg3KYg0q_m6mWoCzRcxkXoA6uTKk4sIo3r5o0kKT3KgfkA9gp5QDx0gPsoZBNb0HssXQ-JIytrAhxJmrRfF6SdThKgXMniU8_GoIJ3K00%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DDZtaZHDGdnC0PEPlcPQ0Ag&ei=DDZtaZHDGdnC0PEPlcPQ0Ag&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas",", exquisito el pan, recién hechas las fritas."""
"https://www.google.com/maps/place/El+Parce+Burger+Villa+Ballester/data=!4m7!3m6!1s0x95bcba0092433e23:0xe04dfcd8a4ea0b60!8m2!3d-34.5444293!4d-58.5556121!16s%2Fg%2F11f55p2kfh!19sChIJIz5DkgC6vJURYAvqpNj8TeA?authuser=1&hl=es&rclk=1","El Parce Burger Villa Ballester","4,4","(2164)","·","ARS 10-20 K","Restaurante","·","","Lamadrid 2419","","Abierto","· Cierra a la 1 a.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxyDR0UxJ3Q35DVmY7lXFWA0IVtbJ0XkkHmhWAIfuw3KGFY0bLyOA5kCEQ0JFdR90jS-Wc1x8zemIPQdapTxzIJh8XQTU_YIPdjUopL3Ak8t7cX9bBbQlyJYDeK5gXmhXHxBoU=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Fabulosas","https://www.google.com/viewer/chooseprovider?mid=/g/11f55p2kfh&g2lbs=AIBNGdWfh--N6CBg3KYg0q_m6mWoCzRcxkXoA6uTKk4sIo3r5o0kKT3KgfkA9gp5QDx0gPsoZBNb0HssXQ-JIytrAhxJmrRfF6SdThKgXMniU8_GoIJ3K00%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=DDZtaZHDGdnC0PEPlcPQ0Ag&ei=DDZtaZHDGdnC0PEPlcPQ0Ag&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas",", exquisito el pan, recién hechas las fritas."""
"https://www.google.com/maps/place/La+mordida+smash+burger/data=!4m7!3m6!1s0x95bcb7ebe3773cb1:0x9ea1f44742fdf394!8m2!3d-34.538046!4d-58.5124724!16s%2Fg%2F11xcd5psyr!19sChIJsTx34-u3vJURlPP9Qkf0oZ4?authuser=1&hl=es&rclk=1","La mordida smash burger","4,4","(12)","","","Hamburguesa","·","","Gral. José de San Martín 3896","","Cerrado","· Abre a las 11 a.m. del lun","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzv8wg9C4ohXkRIPl-WxzaC2gEmNj5OI_yngOHGMKpYgqb12d1DdGsiCGBE_LSX7FJFp1cUN4ThpUZDPS-GrWPI1pHNTuQzTFzzwQ2TriPsz7rolHXzlxcn7hLn2ygMkyiGLfBE=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""rica la burger, un poco chica la porción
buenos precios""","https://www.google.com/viewer/chooseprovider?mid=/g/11xcd5psyr&g2lbs=AIBNGdVB3_h41xmB1vybxVilguAbMaRfLGvi4gPjJxKxuWnNvZKAmuoeBmY5lGBHh9y0vMvZxLeooukAP-SC97W1mlt6aFh4pyFtTTopgDfcRTFZc3D56DU%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=HDZtaezpBP3j0PEP6YKNkQ0&ei=HDZtaezpBP3j0PEP6YKNkQ0&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","",""
"https://www.google.com/maps/place/Mi+Barrio+Hamburgueser%C3%ADa/data=!4m7!3m6!1s0x95bcb7002e9340b3:0xb147917ee11a443b!8m2!3d-34.5758057!4d-58.5340535!16s%2Fg%2F11x842ffry!19sChIJs0CTLgC3vJURO0Qa4X6RR7E?authuser=1&hl=es&rclk=1","Mi Barrio Hamburguesería","4,5","(17)","·","ARS 20-25 K","Hamburguesa","·","","Sarmiento 1942","","","","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGb_UlVeW6OfE9u1sYZekZvYm_n4nipRl2BOnkESGRl92i6tM-sU5njmEah5DvH19SRoiSNwLveDtzvB-YV-Urh8Wchv-aYnVBJUMU_i5PsiYFWXMMjNK_J8EvbchCY6klQO8EPWxNn-Gtz_kEzPckCN5K9NmRtLaT8syWt_7reZnxIUP2uw6aeUQ=w116-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy ricas","https://www.google.com/viewer/chooseprovider?mid=/g/11x842ffry&g2lbs=AIBNGdUT9KMxwpfqG9GSApXizkmWKUpZKJiG4EdukL54dp9ehS2rT9tRGF_ZTCyy4MLMoFi9ZPpRR7vGSiGacRucBOaBtXLGZjW7Ys-XGrhidD-T-92u8Bo%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=HDZtaezpBP3j0PEP6YKNkQ0&ei=HDZtaezpBP3j0PEP6YKNkQ0&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas",", recomendables completamente."""
"https://www.google.com/maps/place/Bendita%27s+Burger/data=!4m7!3m6!1s0x95bcb7007d5f92ef:0x98a52f17d5546c1a!8m2!3d-34.5696754!4d-58.5405778!16s%2Fg%2F11pyjnryw3!19sChIJ75JffQC3vJURGmxU1RcvpZg?authuser=1&hl=es&rclk=1","Bendita's Burger","5,0","(2)","","","Hamburguesa","·","","Av. Pres. Juan Domingo Perón 3349","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JhxdcDAmrp-8k4QYbCBbHQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=335.35846&pitch=0&thumbfov=100","","Consumo en el lugar","","","","Para llevar","Entrega a domicilio"
"https://www.google.com/maps/place/Hupa+Villa+Urquiza/data=!4m7!3m6!1s0x95bcb70072c002af:0xe5105cce68a5b19c!8m2!3d-34.5721972!4d-58.488396!16s%2Fg%2F11wj3wtwcw!19sChIJrwLAcgC3vJURnLGlaM5cEOU?authuser=1&hl=es&rclk=1","Hupa Villa Urquiza","4,2","(200)","·","ARS 20-30 K","Hamburguesa","·","","Dr. Pedro Ignacio Rivera 5078","","Cerrado","· Abre a las 6:30 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2HuJQ7tKmsEJ4AcOZAYXFyJbPYSLL6EDrxoQezqzfFR2-NCKF_Q6r37G-G9Yc2CmPmpUjaaRFAfDVwINuBVUoWRlh810Eizn-5R0BT5v0bC4QCS1PL3FUVdkJhMS8YHhuMSpoRA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La","https://www.google.com/viewer/chooseprovider?mid=/g/11wj3wtwcw&g2lbs=AIBNGdUVyYWDzbYNITVpbJYJG0O9B5rTOeTAivvTp0t7wyUw5KpMm1PKt6xXiZJ9G6MuXSW84WFQpaBoFoYfS7jPdaVWhruDWJ1qH-u7x6aw9eJpVb_R1gE%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=HDZtaezpBP3j0PEP6YKNkQ0&ei=HDZtaezpBP3j0PEP6YKNkQ0&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa","riquísima, Agustina fue muy amable y trajo la comida rápido"""
"https://www.google.com/maps/place/Bulldog+Burgers/data=!4m7!3m6!1s0x95bcb7007882493b:0xc74322b0a862c724!8m2!3d-34.5740645!4d-58.5340369!16s%2Fg%2F11w_vgqj2f!19sChIJO0mCeAC3vJURJMdiqLAiQ8c?authuser=1&hl=es&rclk=1","Bulldog Burgers","4,4","(47)","·","ARS 10-15 K","Hamburguesa","·","","Av. 25 de Mayo 2045","","Cerrado","· Abre a las 7:30 p.m.","https://lh3.googleusercontent.com/p/AF1QipM-LcVCCsyrXYgrLE21I0e3J2pUCQFNMnzZE984=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La relación entre las papas y la","https://www.google.com/viewer/chooseprovider?mid=/g/11w_vgqj2f&g2lbs=AIBNGdX5LO7OLW-OkAKu58Oig5O4u3twytlh0edgp0SMQewsCj8KpPkzEgJG7MfXu1_2Ok1cFeEPRKdbDIprAfWmChU0psX72n1eCB3Z7uOeeEIW00SUQp0%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=HDZtaezpBP3j0PEP6YKNkQ0&ei=HDZtaezpBP3j0PEP6YKNkQ0&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa","es un 1000/10."""
"https://www.google.com/maps/place/Hamburgueser%C3%ADa+Lt+House/data=!4m7!3m6!1s0x95bcb9cbf55d5a2d:0x657164fdeae7bde1!8m2!3d-34.5690745!4d-58.5393361!16s%2Fg%2F11r7pb44g1!19sChIJLVpd9cu5vJUR4b3n6v1kcWU?authuser=1&hl=es&rclk=1","Hamburguesería Lt House","4,5","(875)","·","ARS 10-20 K","Hamburguesa","·","","Av. Pres. Juan Domingo Perón 3218","Cerrado","· Abre a las 8 p.m.","","https://lh3.googleusercontent.com/p/AF1QipNyFMjOGOo2SaX7geQJtcun2e_rCNpT8thnRDpd=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Espectacular la calidad de","https://www.google.com/viewer/chooseprovider?mid=/g/11r7pb44g1&g2lbs=AIBNGdXVcO8X7ZB7nYo4C4RWqIibbLAGYIGAYsCcWgC-3dCIU8DnOmKZNKOotAvY7RRHNlbzigZb6YhaUpeqmT1nwIgThV6BGNgRuhcc1zSYl_BPWNQUj5M%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=HDZtaezpBP3j0PEP6YKNkQ0&ei=HDZtaezpBP3j0PEP6YKNkQ0&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa","y muy buenas las papas."""
"https://www.google.com/maps/place/Hamburgueser%C3%ADa+Lt+House/data=!4m7!3m6!1s0x95bcb9cbf55d5a2d:0x657164fdeae7bde1!8m2!3d-34.5690745!4d-58.5393361!16s%2Fg%2F11r7pb44g1!19sChIJLVpd9cu5vJUR4b3n6v1kcWU?authuser=1&hl=es&rclk=1","Hamburguesería Lt House","4,5","(875)","·","ARS 10-20 K","Hamburguesa","·","","Av. Pres. Juan Domingo Perón 3218","","Cerrado","· Abre a las 8 p.m.","https://lh3.googleusercontent.com/p/AF1QipNyFMjOGOo2SaX7geQJtcun2e_rCNpT8thnRDpd=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Espectacular la calidad de","https://www.google.com/viewer/chooseprovider?mid=/g/11r7pb44g1&g2lbs=AIBNGdXVcO8X7ZB7nYo4C4RWqIibbLAGYIGAYsCcWgC-3dCIU8DnOmKZNKOotAvY7RRHNlbzigZb6YhaUpeqmT1nwIgThV6BGNgRuhcc1zSYl_BPWNQUj5M%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=HDZtaezpBP3j0PEP6YKNkQ0&ei=HDZtaezpBP3j0PEP6YKNkQ0&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa","y muy buenas las papas."""
"https://www.google.com/maps/place/Hupa+Saavedra/data=!4m7!3m6!1s0x95bcb79b76c128f3:0xf84d9fcfcb211bfa!8m2!3d-34.5409724!4d-58.4745786!16s%2Fg%2F11kyzmyx7n!19sChIJ8yjBdpu3vJUR-hshy8-fTfg?authuser=1&hl=es&rclk=1","Hupa Saavedra","4,1","(1013)","·","ARS 10-20 K","Hamburguesa","·","","Pico 2498","","Abierto","· Cierra a las 12 a.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxchfxgil8e5XvpwNOLn82k3aDsCDyhqWxKhDLl2zrAA9meE_sM6GK3cphwByhiLr0uHjELa9uc8AzP0sF2pmrj2eVsTWLcXeKxhll_s3vpPlJEXlNY1fzNHV99RQyaxPKEhwSRCA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy ricas","https://www.google.com/viewer/chooseprovider?mid=/g/11kyzmyx7n&g2lbs=AIBNGdW_xCS7uEKdWI41sMF_L7pozxLpADH1FXjf8Oc4SaJtZEMKIADHGponbVo-StgIZ-OyNtOYLzYat1ILz-wWCjuSnhB82oentwKU2urG-75l6ZjOpxk%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=HDZtaezpBP3j0PEP6YKNkQ0&ei=HDZtaezpBP3j0PEP6YKNkQ0&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas",", no decepcionan jamás además del precio accesible"""
